endTime,artistName,trackName,msPlayed,Language
9/30/20 4:39,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),77674,en
9/30/20 4:39,Brasstracks,Missed Your Call (feat. Col3trane),18090,en
9/30/20 4:40,Loyle Carner,Loose Ends,6463,en
9/30/20 4:40,Mac Miller,Knock Knock,21653,en
9/30/20 4:41,Loyle Carner,You Don't Know,9877,en
9/30/20 4:41,Loyle Carner,Ice Water,6741,en
9/30/20 4:41,Loyle Carner,Ain't Nothing Changed,59626,en
9/30/20 4:42,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),938,en
9/30/20 4:42,GRiZ,Find My Own Way,29141,en
9/30/20 4:42,Ruel,Free Time,4458,en
9/30/20 4:42,Loyle Carner,Ain't Nothing Changed,19029,en
9/30/20 4:43,Goth Babe,Weekend Friend,746,en
9/30/20 4:43,HDBeenDope,Rev Run,2495,en
9/30/20 4:43,Cage The Elephant,Come a Little Closer,448,en
9/30/20 4:43,Kota the Friend,Saturday,1216,en
9/30/20 4:43,Dominic Fike,Babydoll,1536,en
9/30/20 4:43,Logic,No Pressure Intro,7168,en
9/30/20 4:43,DRAMA,Hold On,2474,en
9/30/20 4:43,BENEE,Glitter,14314,en
9/30/20 4:43,Peach Pit,Tommy's Party,10282,en
9/30/20 14:55,BENEE,Wishful Thinking,213373,en
9/30/20 14:59,Cage The Elephant,Come a Little Closer,229346,en
9/30/20 15:02,Mac Miller,Senior Skip Day,161528,en
9/30/20 15:05,Kota the Friend,Saturday,199703,en
9/30/20 15:15,Peach Pit,"Did I Make You Cry on Christmas Day? (Well, You Deserved it!)",222560,en
9/30/20 15:20,DRAMA,Hold On,204265,en
9/30/20 15:26,Dominic Fike,Babydoll,97960,en
9/30/20 21:04,Loyle Carner,You Don't Know,195004,en
9/30/20 21:04,Zombie Nation,"Kernkraft 400 - DJ Gius Mix, Radio Edit",5301,da
9/30/20 21:15,Zombie Nation,Kernkraft 400 - Original Mix,4191,de
9/30/20 23:25,Pardon My Take,"NFL Week 3 Recap, Fastest 2 Minutes And Deion Sanders",2989592,en
9/30/20 23:26,Pardon My Take,"Ryan Dempster, Army Coach Mike Viti, Ravens Frauds And MLB/NBA Playoffs",4783,en
9/30/20 23:37,Medasin,Everytime,170884,en
9/30/20 23:40,SEBASTIAN PAUL,BACK AND FORTH,180000,en
9/30/20 23:45,"Tyler, The Creator",Jamba (feat. Hodgy),119503,en
9/30/20 23:50,Mac Miller,Hands,17449,en
9/30/20 23:50,Frank Ocean,Biking,2810,en
9/30/20 23:50,Surfaces,Heaven Falls / Fall on Me,173274,en
9/30/20 23:53,Mac Miller,Vitamins,183135,en
9/30/20 23:56,Surfaces,Heaven Falls / Fall on Me,203048,en
9/30/20 23:58,"Tyler, The Creator",BEST INTEREST,127921,en
10/1/20 0:00,"Tyler, The Creator",GROUP B,118466,en
10/1/20 0:03,Blu DeTiger,Figure It Out,164318,en
10/1/20 0:06,Surf Mesa,ily (i love you baby) (feat. Emilee),176547,en
10/1/20 0:10,Ariana Grande,Stuck with U (with Justin Bieber),228482,en
10/1/20 0:13,"Tyler, The Creator",I Ain't Got Time!,206267,en
10/1/20 0:17,David Dallas,Caught in a Daze,4904,en
10/1/20 0:17,Isaiah Rashad,Banana,210793,en
10/1/20 0:21,Kota the Friend,Birdie,248647,en
10/1/20 0:25,Rae Sremmurd,This Could Be Us,19223,en
10/1/20 0:25,The Jackson 5,Who's Lovin' You,240187,en
10/1/20 0:28,Kanye West,Champion,167600,en
10/1/20 0:33,Jalen Santoy,Foreplay,1095,en
10/1/20 0:33,"Tyler, The Creator","GONE, GONE / THANK YOU",270532,en
10/1/20 0:37,Lil Wayne,Drop The World,229227,en
10/1/20 0:46,Harry Styles,Watermelon Sugar,75926,en
10/1/20 0:48,"Tyler, The Creator",BEST INTEREST,128108,en
10/1/20 1:52,"Tyler, The Creator",Glitter,193135,en
10/1/20 3:01,Unknown Artist,Unknown Track,8672,en
10/1/20 3:05,Unknown Artist,Unknown Track,1648,en
10/1/20 3:21,Unknown Artist,Unknown Track,4423,en
10/1/20 3:22,Unknown Artist,Unknown Track,6186,en
10/1/20 3:22,Unknown Artist,Unknown Track,3456,en
10/1/20 3:22,Unknown Artist,Unknown Track,1045,en
10/1/20 15:53,Ruel,Free Time,218826,en
10/1/20 15:56,Harry Styles,Watermelon Sugar,174000,en
10/1/20 17:09,Surfaces,Heaven Falls / Fall on Me,460156,en
10/1/20 17:12,BENEE,Glitter,180146,en
10/1/20 19:25,Khalid,8TEEN,167514,en
10/1/20 19:30,Mac Ayres,Get to You Again,267450,en
10/1/20 19:34,Omar Apollo,Erase,236794,en
10/1/20 19:39,Mac Ayres,Easy,314357,en
10/1/20 21:52,Jakob,Velvet Light,139410,en
10/2/20 13:34,Unknown Artist,Unknown Track,743,en
10/2/20 14:26,Pardon My Take,"Ryan Dempster, Army Coach Mike Viti, Ravens Frauds And MLB/NBA Playoffs",763425,en
10/2/20 14:26,Ruel,Free Time,1728,en
10/2/20 14:27,Magic City Hippies,Limestone,23509,en
10/2/20 14:27,Logic,No Pressure Intro,8256,en
10/2/20 15:47,Loyle Carner,Ain't Nothing Changed,194426,en
10/2/20 15:49,Powfu,Would Look Perfect,149000,en
10/2/20 15:53,Peter CottonTale,Forever Always,215426,en
10/2/20 15:54,Surfaces,Palm Trees,86299,en
10/2/20 19:39,Surfaces,Heaven Falls / Fall on Me,240597,en
10/2/20 19:55,Mac Miller,Of The Soul,213303,en
10/2/20 19:59,Pries,Dreams Do Come True (feat. Natalie Tatum),232568,en
10/2/20 21:30,Kid Cudi,Soundtrack 2 My Life,28180,en
10/2/20 21:35,Surfaces,Palm Trees,1323,en
10/2/20 23:30,Pardon My Take,"Ryan Dempster, Army Coach Mike Viti, Ravens Frauds And MLB/NBA Playoffs",2234804,en
10/3/20 4:48,"Tyler, The Creator",BEST INTEREST,128108,en
10/3/20 4:51,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),195166,en
10/3/20 4:58,Frank Ocean,Biking,277530,en
10/3/20 6:02,Kevin Abstract,Baby Boy,211645,en
10/3/20 21:00,Pardon My Take,"Ryan Dempster, Army Coach Mike Viti, Ravens Frauds And MLB/NBA Playoffs",2230183,en
10/3/20 21:47,Ruel,Free Time,219013,en
10/3/20 21:50,Harry Styles,Watermelon Sugar,174186,en
10/3/20 21:54,Surfaces,Heaven Falls / Fall on Me,240397,en
10/3/20 22:18,Khalid,8TEEN,69761,en
10/4/20 17:36,Pardon My Take,"Ryan Dempster, Army Coach Mike Viti, Ravens Frauds And MLB/NBA Playoffs",474476,en
10/4/20 17:46,Pardon My Take,"Mark Ingram & Cam Jordan, Week 4 Preview, NBA & MLB Playoffs",17647,en
10/4/20 17:46,Pardon My Take,"Mark Ingram & Cam Jordan, Week 4 Preview, NBA & MLB Playoffs",621551,en
10/4/20 17:47,The Lonely Island,Like A Boss,9615,en
10/4/20 17:57,Pardon My Take,"Mark Ingram & Cam Jordan, Week 4 Preview, NBA & MLB Playoffs",628819,en
10/4/20 20:33,Pardon My Take,"Mark Ingram & Cam Jordan, Week 4 Preview, NBA & MLB Playoffs",1253,en
10/4/20 21:31,Pardon My Take,"Mark Ingram & Cam Jordan, Week 4 Preview, NBA & MLB Playoffs",2418660,en
10/5/20 13:48,Mild Orange,Selfish Lover,4394,en
10/5/20 13:48,Jawsh 685,Savage Love (Laxed - Siren Beat),13536,en
10/5/20 13:51,Jason Smith,Savage Love,169000,en
10/5/20 14:01,Jawsh 685,Savage Love (Laxed - Siren Beat),83669,en
10/5/20 14:17,Mac Ayres,Easy,314357,en
10/5/20 14:23,Mac Miller,Congratulations (feat. Bilal),250891,en
10/5/20 14:27,Domo Genesis,Faded in the Moment (feat. Cam O'bi),209640,en
10/5/20 14:28,Asher Roth,Something for Nothing (feat. Coyle Girelli),49710,en
10/5/20 14:32,Clairo,Bubble Gum,175960,en
10/5/20 14:36,Dre'es,Warm (feat. Mia),255465,en
10/5/20 14:44,Mazzy Star,Fade Into You,253770,en
10/5/20 15:40,Mac Ayres,Easy,314357,en
10/5/20 15:41,Mac Miller,Doors,78013,en
10/5/20 15:47,Asher Roth,Pot of Gold,140794,en
10/5/20 15:53,Mac Miller,Youforia,241651,en
10/5/20 16:21,ScHoolboy Q,Birds & The Beez,260026,en
10/5/20 16:24,Angus & Julia Stone,Paper Aeroplane,220026,en
10/5/20 17:14,BROCKHAMPTON,WASTE,27622,en
10/5/20 17:16,XXXTENTACION,Jocelyn Flores,119133,es
10/5/20 17:20,Kid Cudi,Mojo So Dope,210586,en
10/5/20 19:15,Kid Cudi,Just What I Am,176640,en
10/5/20 19:37,Keri Hilson,Knock You Down,326186,en
10/5/20 19:42,Keri Hilson,Pretty Girl Rock,243920,en
10/5/20 19:49,Shontelle,T-Shirt,219057,en
10/5/20 19:52,Kota the Friend,Saturday,2434,en
10/5/20 19:52,DRAMA,Hold On,204265,en
10/5/20 19:52,DRAMA,Hold On,16576,en
10/5/20 19:59,Kota the Friend,Saturday,199703,en
10/5/20 20:03,Mac Miller,Good Evening,243066,en
10/5/20 20:04,Ty Dolla $ign,Blasé (feat. Future & Rae Sremmurd) - Louis the Child Remix,39750,en
10/5/20 20:08,Mac Miller,Good Evening,243066,en
10/5/20 20:18,Ty Dolla $ign,Blasé (feat. Future & Rae Sremmurd) - Louis the Child Remix,228750,en
10/5/20 20:22,Peach Pit,Alrighty Aphrodite,207813,en
10/5/20 20:29,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),194933,en
10/5/20 20:34,Mac Miller,Knock Knock,197929,en
10/5/20 20:38,Surfaces,Palm Trees,260000,en
10/5/20 20:42,Peach Pit,Sweet FA,215360,sm
10/5/20 20:45,Berhana,I Wasn't Told,151623,en
10/5/20 20:48,FKJ,10 Years Ago,200250,en
10/5/20 20:49,Hippie Sabotage,Overdrive,79571,en
10/5/20 20:49,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),2869,en
10/5/20 20:52,HDBeenDope,Rev Run,164691,en
10/5/20 20:52,Peach Pit,Black Licorice,4330,en
10/5/20 20:52,Peach Pit,Drop the Guillotine,10850,en
10/5/20 20:52,Peach Pit,Tommy's Party,10975,en
10/5/20 20:53,Peach Pit,"Did I Make You Cry on Christmas Day? (Well, You Deserved it!)",2208,en
10/5/20 21:00,Cage The Elephant,Come a Little Closer,34286,en
10/5/20 21:00,FKJ,Ylang Ylang,213000,fr
10/5/20 21:04,BENEE,Wishful Thinking,213373,en
10/5/20 21:06,Berhana,I Wasn't Told,151623,en
10/5/20 21:10,Omar Apollo,Erase,236794,en
10/5/20 21:14,Peach Pit,Sweet FA,215360,sm
10/5/20 21:25,Hippie Sabotage,Drifter,210307,en
10/5/20 21:29,HDBeenDope,For The Record,141369,en
10/5/20 21:34,Loyle Carner,You Don't Know,250450,en
10/5/20 21:36,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),134575,en
10/5/20 22:29,Pardon My Take,"Mark Ingram & Cam Jordan, Week 4 Preview, NBA & MLB Playoffs",1225015,en
10/5/20 23:40,Pardon My Take,"NFL Week 4 Recap Of Every Game, Fastest 2 Minutes And Deion Sanders",1829128,en
10/5/20 23:40,King Los,Black Blood (feat. Isaiah Rashad & Kent Jamz),2298,en
10/5/20 23:44,Joe Hertz,Stay Lost - Cabu Remix,226909,en
10/5/20 23:48,"Tyler, The Creator",Jamba (feat. Hodgy),212493,en
10/5/20 23:57,Eminem,Superman,350320,en
10/6/20 0:02,Earl Sweatshirt,Sunday (feat. Frank Ocean),205800,en
10/6/20 0:07,Bas,Tribe (with J. Cole),238053,en
10/6/20 0:10,Kendrick Lamar,Alright,219333,en
10/6/20 0:13,Bas,Purge,186613,en
10/6/20 0:16,BROCKHAMPTON,FIGHT,181440,en
10/6/20 0:19,Aminé,Yellow,180000,en
10/6/20 0:20,Fordson Labs,Roots II,38775,en
10/6/20 0:40,Pardon My Take,"NFL Week 4 Recap Of Every Game, Fastest 2 Minutes And Deion Sanders",926946,en
10/6/20 14:01,Medasin,Everytime,170884,en
10/6/20 14:02,Pell,Got It Like That - Eleven:11 Remix,3701,en
10/6/20 14:02,"Tyler, The Creator",48,36703,und
10/6/20 14:02,SEBASTIAN PAUL,BACK AND FORTH,58869,en
10/6/20 14:02,Mac Miller,Good Evening,3754,en
10/6/20 14:09,Logic,DadBod,294748,cy
10/6/20 14:13,Vince Staples,745,8911,und
10/6/20 14:22,Mac Miller,Good Evening,243066,en
10/6/20 14:49,"Tyler, The Creator",48,247293,und
10/6/20 14:53,Logic,DadBod,280927,cy
10/6/20 15:47,Vince Staples,745,16925,und
10/6/20 15:51,Mick Jenkins,Communicate,237045,en
10/6/20 15:55,Drake,Sandra’s Rose,216333,hr
10/6/20 15:58,Saba,Photosynthesis,201732,en
10/6/20 16:12,Saba,SMILE,208720,en
10/6/20 20:01,Anderson .Paak,JEWELZ,21525,en
10/6/20 20:01,Aminé,Turf,88898,en
10/6/20 21:22,Anderson .Paak,JEWELZ,85503,en
10/6/20 21:50,Pardon My Take,"NFL Week 4 Recap Of Every Game, Fastest 2 Minutes And Deion Sanders",921483,en
10/6/20 23:39,Pardon My Take,"NFL Week 4 Recap Of Every Game, Fastest 2 Minutes And Deion Sanders",696,en
10/7/20 0:17,Omar Apollo,Unbothered,125187,en
10/7/20 1:20,Kevin Abstract,Baby Boy,156030,en
10/7/20 1:53,Mac Ayres,Easy,314544,en
10/7/20 1:57,Omar Apollo,Erase,236818,en
10/7/20 2:01,Jakob,Velvet Light,7211,en
10/7/20 2:01,Mac Ayres,Get to You Again,267497,en
10/7/20 3:03,Tom Misch,Movie,120527,en
10/7/20 3:57,Pardon My Take,"NFL Week 4 Recap Of Every Game, Fastest 2 Minutes And Deion Sanders",856235,en
10/7/20 14:58,Berhana,I Wasn't Told,151623,en
10/7/20 16:12,Loyle Carner,Loose Ends,256198,en
10/7/20 16:14,Mac Miller,Nothing from Nothing - Recorded at Spotify Studios NYC,111050,en
10/7/20 16:17,BENEE,Wishful Thinking,213373,en
10/7/20 19:47,"Tyler, The Creator",Colossus,213320,en
10/7/20 21:30,"Tyler, The Creator",Garden Shed (feat. Estelle),536,en
10/7/20 22:17,Miguel,waves - Tame Impala Remix,82901,en
10/7/20 22:20,Miguel,waves - Tame Impala Remix,170696,en
10/7/20 22:21,Dave B.,Pink Fleece,26817,en
10/7/20 22:25,Jeremih,oui,238320,fr
10/7/20 22:30,J. Cole,Runaway,314493,en
10/7/20 22:34,Kid Cudi,Alive (Nightmare),246760,en
10/7/20 22:39,Logic,I'm Gone,282133,en
10/7/20 22:41,Danny Brown,Grown Up,139931,en
10/7/20 22:45,J. Cole,Power Trip (feat. Miguel),241160,en
10/7/20 22:49,Bas,My Nigga Just Made Bail,216907,en
10/7/20 22:53,Felt,Dirty Girl,225080,en
10/7/20 22:54,Anderson .Paak,Tints (feat. Kendrick Lamar),75426,en
10/7/20 23:07,Kendrick Lamar,Blow My High (Members Only),197772,en
10/7/20 23:43,Pardon My Take,"NFL Week 4 Recap Of Every Game, Fastest 2 Minutes And Deion Sanders",1538321,en
10/7/20 23:55,Pardon My Take,"Chris Bosh, DK Metcalf, MLB/NBA Postseason and Bill O'Brien Fired",657449,en
10/8/20 0:05,Pardon My Take,"Chris Bosh, DK Metcalf, MLB/NBA Postseason and Bill O'Brien Fired",189474,en
10/8/20 0:26,Mac Miller,Nothing from Nothing - Recorded at Spotify Studios NYC,111252,en
10/8/20 0:31,Mac Miller,ROS,343185,no
10/8/20 1:17,Larry Lovestein & The Velvet Revival,Suspicions,3039,en
10/8/20 13:47,Billie Eilish,Bored,180933,en
10/8/20 13:51,Billie Eilish,when the party's over,196077,en
10/8/20 14:32,Billie Eilish,COPYCAT,194711,en
10/8/20 14:35,Billie Eilish,bellyache,179172,en
10/8/20 14:40,Billie Eilish,i love you,291796,en
10/8/20 14:44,Billie Eilish,listen before i go,242652,en
10/8/20 14:46,Billie Eilish,ilomilo,156370,sl
10/8/20 14:50,Billie Eilish,wish you were gay,221543,en
10/8/20 14:53,Billie Eilish,&burn (with Vince Staples),179015,en
10/8/20 15:01,Billie Eilish,goodbye,119409,en
10/8/20 15:05,Billie Eilish,Six Feet Under,189613,en
10/8/20 15:08,Billie Eilish,hostage,229425,en
10/8/20 15:13,Billie Eilish,ocean eyes,200379,en
10/8/20 15:28,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,270519,en
10/8/20 15:36,Billie Eilish,idontwannabeyouanymore,203569,en
10/8/20 19:26,Billie Eilish,all the good girls go to hell,83710,en
10/8/20 22:51,Bas,Boca Raton (with A$AP Ferg),147284,en
10/8/20 22:52,Le Castle Vania,"Freak - The Otherside Series, Vol.2",81989,en
10/8/20 22:55,Medasin,Everytime,170884,en
10/8/20 22:59,Khalid,8TEEN,228600,en
10/8/20 23:03,Drake,Sandra’s Rose,216333,hr
10/8/20 23:07,Dua Lipa,Good In Bed,218754,en
10/8/20 23:11,The Jackson 5,Who's Lovin' You,240186,en
10/8/20 23:14,Bas,Purge,186613,en
10/8/20 23:20,Kendrick Lamar,Poetic Justice,281287,en
10/8/20 23:28,The Internet,"Palace/Curse (feat. Steve Lacy, feat. Tyler, The Creator, feat. Tyler, The Creator & Steve Lacy)",440013,en
10/8/20 23:30,"Tyler, The Creator",Jamba (feat. Hodgy),152547,en
10/8/20 23:32,Mac Miller,Down the Rabbit Hole,54729,en
10/8/20 23:42,Ty Dolla $ign,Blasé (feat. Future & Rae Sremmurd) - Louis the Child Remix,228750,en
10/8/20 23:46,Mac Miller,Get Up,158178,en
10/9/20 0:02,Loyle Carner,Ain't Nothing Changed,113854,en
10/9/20 3:49,Daniel Caesar,Get You (feat. Kali Uchis),7466,en
10/9/20 3:53,Daniel Caesar,Get You (feat. Kali Uchis),270731,en
10/9/20 3:58,Rejjie Snow,PURPLE TUESDAY,290018,en
10/9/20 4:02,Mac Miller,Congratulations (feat. Bilal),256613,en
10/9/20 4:16,Macklemore & Ryan Lewis,Same Love - feat. Mary Lambert,82067,en
10/9/20 13:35,Jeremih,oui,238320,fr
10/9/20 13:36,Jeremih,All The Time,42453,en
10/9/20 13:36,BROCKHAMPTON,TONYA,2528,en
10/9/20 13:41,Alex Wiley,Feel Like Smoke,153621,en
10/9/20 13:50,Flowervillain,Knockoff Nikes,208744,el
10/9/20 13:54,KAMAUU,BŭRGŭNDí,112494,sk
10/9/20 13:54,Marc Rebillet,One More Time,19274,en
10/9/20 13:55,Masego,Silver Tongue Devil (feat. Shenseea),44522,en
10/9/20 14:00,Powfu,stay4ever (feat. Mounika.),140719,jv
10/9/20 14:01,Red Cafe,Fly Together (Remix),43100,en
10/9/20 14:04,Tom Misch,Can You Feel It,189683,en
10/9/20 14:07,Girl Talk,Fallin',175562,en
10/9/20 14:08,Jarren Benton,Black Rob,81401,en
10/9/20 18:41,Saba,Something in the Water,93141,en
10/9/20 20:10,Fleetwood Mac,Dreams - 2004 Remaster,56768,en
10/9/20 21:16,Fleetwood Mac,Dreams - 2004 Remaster,9380,en
10/9/20 21:25,Pardon My Take,"Chris Bosh, DK Metcalf, MLB/NBA Postseason and Bill O'Brien Fired",207516,en
10/9/20 21:30,Mac Miller,Dang! (feat. Anderson .Paak),332563,ms
10/9/20 21:31,REASON,SAUCE,31582,en
10/9/20 21:37,Dave B.,Scrolling,1184,en
10/9/20 21:37,Aminé,Heebiejeebies - Bonus,580,en
10/9/20 21:37,Antix,Hand's Up,1253,en
10/9/20 21:37,Kendrick Lamar,Money Trees,365435,en
10/9/20 21:37,Bas,My Nigga Just Made Bail,1277,en
10/9/20 21:41,Bas,My Nigga Just Made Bail,216906,en
10/9/20 21:44,Aminé,Heebiejeebies - Bonus,220160,en
10/9/20 21:45,Wiz Khalifa,Fly Solo,23024,en
10/9/20 21:48,Forrest.,Why Not Me,195000,en
10/9/20 21:52,alt-J,Breezeblocks,227080,en
10/9/20 21:55,Kanye West,Good Life,207000,en
10/9/20 21:59,Kid Cudi,Day 'N' Nite (nightmare),221266,en
10/9/20 22:05,Drake,Marvins Room,347226,en
10/9/20 22:05,Atmosphere,Sunshine,3723,en
10/9/20 22:06,G-Eazy,Let's Get Lost (feat. Devon Baldwin),63360,en
10/9/20 22:06,Pardon My Take,"Chris Bosh, DK Metcalf, MLB/NBA Postseason and Bill O'Brien Fired",1002,en
10/9/20 22:11,Pardon My Take,"Chris Bosh, DK Metcalf, MLB/NBA Postseason and Bill O'Brien Fired",243345,en
10/10/20 18:51,Pardon My Take,"Chris Bosh, DK Metcalf, MLB/NBA Postseason and Bill O'Brien Fired",2349108,en
10/11/20 4:43,Mac Miller,So It Goes,313137,en
10/11/20 4:49,Still Woozy,Lucy,13107,en
10/11/20 4:49,Mac Miller,Good News,342226,en
10/11/20 4:55,Mac Miller,Wings,250010,en
10/11/20 4:57,Mac Miller,Hurt Feelings,20552,en
10/11/20 5:33,Mac Miller,Hurt Feelings,82317,en
10/11/20 15:53,Mac Miller,Hurt Feelings,142957,en
10/11/20 15:56,Joey Bada$$,Love Is Only a Feeling,152041,en
10/11/20 15:59,Larry Lovestein & The Velvet Revival,Suspicions,220499,en
10/12/20 2:04,"Tyler, The Creator",BEST INTEREST,42918,en
10/12/20 14:37,FKJ,10 Years Ago,2933,en
10/12/20 14:40,FKJ,Ylang Ylang,213000,fr
10/12/20 14:43,REASON,SAUCE,178118,en
10/12/20 14:47,FKJ,Brother,207857,en
10/12/20 14:50,Moola Gang,Beautiful Money (feat. Mac Miller),196173,en
10/12/20 14:57,Mac Miller,Senior Skip Day,162403,en
10/12/20 15:24,Mac Miller,Paper Route,171983,en
10/12/20 15:25,Girl Talk,Fallin',1301,en
10/12/20 15:25,Loyle Carner,Ain't Nothing Changed,7754,en
10/12/20 15:43,Medasin,Everytime,170884,en
10/12/20 15:46,Harry Styles,Adore You,1951,en
10/12/20 15:46,"Tyler, The Creator",Analog,1791,en
10/12/20 15:46,"Tyler, The Creator",Jamba (feat. Hodgy),19784,en
10/12/20 15:46,SEBASTIAN PAUL,BACK AND FORTH,180000,en
10/12/20 17:09,Khalid,8TEEN,217396,en
10/12/20 17:10,Loyle Carner,Ain't Nothing Changed,1098,en
10/12/20 17:14,Loyle Carner,Loose Ends,256198,en
10/12/20 17:14,Mac Miller,Knock Knock,2437,en
10/12/20 17:18,Omar Apollo,Erase,236794,en
10/12/20 17:21,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),194933,en
10/12/20 17:32,"Tyler, The Creator",Garden Shed (feat. Estelle),223946,en
10/12/20 17:36,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),255653,en
10/12/20 17:36,"Tyler, The Creator",Answer,22448,en
10/12/20 17:37,"Tyler, The Creator",Colossus,1792,en
10/12/20 17:41,Berhana,I Wasn't Told,151623,en
10/12/20 17:44,FKJ,Brother,207857,en
10/12/20 17:54,Moola Gang,Beautiful Money (feat. Mac Miller),196173,en
10/12/20 17:57,Mac Miller,Paper Route,5333,en
10/12/20 17:57,Mac Miller,Senior Skip Day,162558,en
10/12/20 18:00,Girl Talk,Fallin',175562,en
10/12/20 18:03,Anderson .Paak,JEWELZ,174213,en
10/12/20 18:05,Powfu,Would Look Perfect,149000,en
10/12/20 18:05,Peter CottonTale,Forever Always,5782,en
10/12/20 18:06,Powfu,Would Look Perfect,10111,en
10/12/20 18:17,Peter CottonTale,Forever Always,215426,en
10/12/20 19:29,Surfaces,Palm Trees,210537,en
10/12/20 19:34,Surfaces,Palm Trees,260000,en
10/12/20 19:38,FKJ,Ylang Ylang,213000,fr
10/12/20 20:06,Unknown Artist,Unknown Track,1241338,en
10/12/20 20:11,Myles Jasnowski,Where I Want to Be,279428,en
10/12/20 20:19,Vulfpeck,Back Pocket,181259,en
10/12/20 20:41,Masego,Prone,186400,en
10/12/20 20:47,FKJ,Lying Together,268860,en
10/12/20 20:52,Tom Misch,Your Love,254734,en
10/12/20 20:56,Tom Misch,Colours of Freedom,224000,en
10/12/20 21:03,Leon Bridges,Beyond - Recorded at Spotify Studios NYC,244213,en
10/12/20 21:07,FKJ,Joy,238889,en
10/12/20 21:23,Tom Misch,I Wish,228861,en
10/12/20 21:27,Vulfpeck,Wait for the Moment,230676,en
10/12/20 21:30,Vulfpeck,1612,199639,und
10/12/20 21:34,FKJ,Skyline,249847,en
10/12/20 21:38,Myles Jasnowski,Virga,208695,la
10/12/20 21:43,FKJ,Open The Door,312073,en
10/12/20 21:47,FKJ,Die with a Smile,67338,en
10/12/20 22:35,Jay Rock,Wow Freestyle (feat. Kendrick Lamar),175213,en
10/12/20 22:39,Flosstradamus,Soundclash,199995,en
10/12/20 22:41,BROCKHAMPTON,BEN CARSON,140930,tr
10/12/20 22:44,BROCKHAMPTON,STAR,161000,en
10/12/20 22:46,BROCKHAMPTON,VIVID,144280,en
10/12/20 22:50,A$AP Rocky,Goldie,192066,en
10/12/20 22:53,Da Brozz,Tetris,170000,en
10/12/20 22:56,GRiZ,Griztronics,198400,en
10/12/20 23:00,The Game,Martians Vs Goblins,228826,en
10/12/20 23:02,BROCKHAMPTON,BOY BYE,142186,en
10/12/20 23:06,Unknown Artist,Unknown Track,252160,en
10/12/20 23:09,JVLA,Such a Whore (Stellular Remix),147638,en
10/12/20 23:14,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),320720,en
10/12/20 23:19,Mac Miller,Fight the Feeling,275741,en
10/12/20 23:21,Domo Genesis,Coming Back (feat. Mac Miller),161653,en
10/12/20 23:26,BROCKHAMPTON,BLEACH,273151,en
10/12/20 23:30,Kevin Abstract,Empty,194336,en
10/12/20 23:31,Frank Ocean,In My Room,56507,en
10/12/20 23:34,Pardon My Take,"Chris Bosh, DK Metcalf, MLB/NBA Postseason and Bill O'Brien Fired",189381,en
10/12/20 23:35,Pardon My Take,"Chris Bosh, DK Metcalf, MLB/NBA Postseason and Bill O'Brien Fired",18645,en
10/13/20 0:10,Pardon My Take,"Chris Bosh, DK Metcalf, MLB/NBA Postseason and Bill O'Brien Fired",1892960,en
